comp_1,comp_2,comp_3,label
-0.8280379605586616,0.6144974113299841,-1.5474517367688359,l
-0.5658058785636557,0.4360107006905739,-2.087726178712155,l
-0.4105205876956764,0.426469934190586,-2.3493148705282154,l
-0.6046670694891939,0.40312842469021737,-1.9613373788591895,l
-0.6852450799201084,0.23852641071624106,-1.6454677396473267,l
-0.5271253185094363,0.007013640650830594,-1.7126577935740763,l
-0.8492552898885631,0.4986878484061852,-1.704887914838727,l
-0.5455158584962724,-0.26437333310004274,-1.5883087678985373,l
-0.7047888437288896,0.4781374671043543,-2.489097518205348,l
-0.7424433884246675,1.0676039626391487,-2.641577192868113,l
0.023036279006950905,0.10163241381459036,-1.2292709676161324,l
-0.7795762289310433,0.15862760978327461,-1.175448651962804,l
-0.8945477196221492,0.7681585061384022,-1.6209435888731722,l
-0.1233342701264075,0.3512539794841698,-1.014524358731448,l
-0.4354125736710194,0.9201679317530272,-2.5491388934342325,l
-0.2965094772293414,-0.32965799655815176,-1.9065315207367544,l
-0.1316738335712756,-0.23683792994088618,-0.6038674454687013,l
-0.8004802461539181,1.1108171677121046,-2.2380574293673017,l
-1.0156837175091589,0.39344325623434806,-1.997622535671839,l
-0.23860342055289857,-0.19073890628532175,-0.5376200585780074,l
-0.22641730244917088,-0.7217247211677992,-1.9565513486272474,l
-0.10642588152265767,-0.6664208937197398,-0.6942759989676309,l
-0.558111667147173,0.3834513631573349,-0.9801632111358283,l
-0.8338923994798793,0.5633210327685596,-1.9972598457155923,l
-0.7191912716839045,0.4257734280724798,-2.1204447077811763,l
-0.7039034551609338,0.9189794718083621,-1.1482980923113582,l
-0.8566005207635708,0.5391181027348806,-2.4725869399402436,l
-0.48565364828877033,-0.16339748668775175,-1.9159730993114343,l
-0.8350171867458864,0.5407363068964339,-2.56333701055355,l
-0.5845870260666546,0.02028065253589425,-1.7179459541423217,l
-0.6223669752946289,-0.2606110509552108,-2.2038917224437204,l
-0.7848489357578237,0.6401153834436003,-1.0929767169281974,l
-0.6061372770592658,0.8318502770715506,-2.133268596426023,l
-0.3248525112715241,0.3805267715798893,-0.8409895838386455,l
-0.7575662600937373,0.3349778511763608,-1.2058338934362858,l
-1.043277256322932,0.5963599200948456,-2.333037362072199,l
-0.9335892943574475,0.05300393132053274,-1.863547917135561,l
-0.5958329646883402,-0.20754793636871802,-2.5902060709066324,l
-0.5051823202084678,0.07351320196340606,-1.2708465287109632,l
-0.5683186435194644,-0.11920766505964107,-2.013230477161285,l
-0.45493742277517885,-0.07687031685619637,-2.3765564691154295,l
-0.5579209189977234,0.1714768438036041,-0.8431400215168805,l
-0.6055225417705551,0.7673757300970913,-1.1510228911753615,l
-0.7187280735939895,0.3050479251971467,-2.503658617394123,l
-0.2679283767248077,0.44910134463104284,-1.1781771266842667,l
-0.4534016817595483,0.29026748008479614,-1.444596509446512,l
-0.5517125866007667,0.05229015429109127,-1.2802093599270532,l
-0.30984781398312883,0.6074770379827283,-2.0049784258927965,l
-0.6763710065193281,0.13453228978291842,-1.2201101109796495,l
-0.3276258485180681,-0.15468412116650718,-0.7233272467271663,l
-1.1438695423170246,0.4807141255514858,-1.4260204424309415,l
-0.7908366488706404,-0.05932283171354753,-2.1115216639129732,l
-0.5276934639743738,0.1883558500831415,-2.700774405560285,l
-0.893378638964449,0.07234852992809417,-2.691437052572782,l
-1.0389011749187846,0.27753647771087764,-1.2572773485912656,l
-0.23000799855378015,0.6283692969369793,-1.474824628958188,l
-0.6740425678640087,0.010884242885126157,-1.6849095585081437,l
-1.271004852812752,-0.23864064670795648,-1.3993704504721196,l
-0.4900998620108975,0.0051851407689587755,-2.4292878242242857,l
-0.3396044992592968,-0.1821544668263569,-1.11543250231813,l
-0.8796465223197689,0.3664407499925232,-1.2676485743036823,l
-1.0780938488054674,0.4746454787580914,-1.270801830901435,l
-0.7316471563494455,-0.2814439643526715,-0.7089465570723692,l
-1.0966973865689813,0.5372396927480884,-1.6883058425872477,l
-1.0473598661326193,0.23819341040250125,-2.027257739139461,l
-0.2776704210740154,-0.16887188697080274,-2.4983037646638735,l
-0.2973475758466386,-0.4551347521341381,-0.7014013880921317,l
-0.9788050508627011,0.7247418124461219,-2.610883665148637,l
-0.5597702658729709,0.2402111089494739,-1.9038713498040136,l
-0.4799945652781352,0.2841155495900701,-1.190353509994481,l
-1.0774819444485373,1.1379600072728726,-1.570522579561505,l
-0.8869131654088754,0.14487304591228795,-1.3641072514895398,l
0.06972873871148573,-0.1740534720358895,-0.588734424851272,l
-0.2745287728403146,0.06366917457752774,-1.0313178736099295,l
-0.6285670719106472,0.32019884070298066,-2.091715810972754,l
-0.3272538414279558,0.1958295398744819,-1.3171634273405672,l
-0.8241801682167391,0.41260913323680526,-1.3755524071456633,l
-0.9563494777791902,0.22468397630876943,-2.1875561639231047,l
-1.124412172286637,0.09749584133812189,-2.242114022798889,l
-0.9033393546950013,0.8843568992247061,-1.9624076111458442,l
-0.5683263101830368,1.004406679125207,-1.9036961386158686,l
-0.5959895322437438,0.2814487679883938,-2.293723853413034,l
-0.7248059526903032,0.877506649260406,-0.9099515303027604,l
-0.2071630768288854,-0.3193089897609149,-1.2328238715632185,l
-0.8136161077462547,-0.07763986936213144,-1.2796734209186558,l
-0.5593948079092372,0.7608323398437441,-2.10805652503797,l
-0.8254603999907832,0.5201124744355806,-1.6770637954212668,l
-0.0944225185148841,0.04823540177843239,-1.6580772868606968,l
-0.7377296748369095,0.412312607075772,-2.3173435451911892,l
-0.7467343733898144,-0.17296588975227725,-2.1089258350228706,l
-0.2619904611720608,-0.11487851679419546,-1.0768619977366611,l
-0.01680485823617645,-0.5324265959384595,-0.5787892610549441,l
-0.6155144364771667,1.0887707674942149,-1.4431061368931624,l
-0.2852585497778538,-0.30097248075058863,-0.7446364996620953,l
-1.0016345120457995,-0.27020323435350035,-3.1051840376320716,l
-0.6141921076459623,-0.5049431218024304,-1.3447659311536195,l
-0.6260195806681238,-0.052867503977008505,-0.36597267076959566,l
-0.017599841847388345,0.1786239520470801,-0.4481206526596524,l
-1.076129806674227,0.24964077715067942,-0.8949012942814032,l
-0.2345619166715408,0.6469249286958827,-1.1519994037557038,l
-0.6970904093747217,0.2563595431457008,-2.3668487257063644,l
-0.49985187943846054,0.16217141459579937,-2.112114992746769,l
-0.4897150594315656,0.06807735514652472,-1.7580888067766942,l
-0.7764649467921504,0.3545392738515078,-2.447423641070085,l
-0.907430683207446,0.22161338447031048,-3.057315972090454,l
-1.134341759232176,-0.06070935467300274,-2.647776723879763,l
-0.6883467088657694,0.6220338207303203,-1.950181078442549,l
-0.42724788308250533,1.2419213099805968,-1.3338768408252875,l
-0.8597568272644733,0.18484926323413314,-2.160449357338491,l
-0.3983280919944296,-0.7377398546217511,-2.031916032934613,l
-1.0123703657505745,1.081282711792159,-1.7097208419408305,l
-0.38328432734976303,-0.09402886851290629,-0.8643019230509089,l
-0.7549113636953413,-0.026915228242650933,-0.9890453641127305,l
-0.6441140156825194,-0.106435592763558,-1.6959737104425239,l
-0.8643487995966507,-0.16874469783095639,-0.9750013225023072,l
-0.6182100441620456,0.06210142477618868,-0.5826562839812766,l
-0.35980022055996036,-0.7256426358672705,-1.0534957586534248,l
-0.17490381334213087,0.46048474447446114,-1.340813704392674,l
-1.0200693618268408,0.23880020814936567,-3.645372709262134,l
-0.18771322453499698,0.038104550552820235,-2.0866922787730133,l
-0.8967910189561102,-0.007439381433059627,-2.7360732859143133,l
-0.8755568460015956,-0.506178376055587,-1.3405960651322382,l
-0.5988542582634749,0.3987272137213512,-2.4317545314175244,l
-0.3259447702521717,0.2494595147708449,-1.6665533511068646,l
-0.7715233323076262,0.24327554651062233,-1.622388155048345,l
-0.0322548224682135,0.1198912855205244,-2.2216474147459433,l
-0.763683125111609,0.27578875674092734,-1.761333102143529,l
-0.9444923589695255,0.16324899830617673,-1.9957368937861648,l
-0.3276366206612639,-0.19956884256326496,-2.3292876558584625,l
-0.3311796872562225,0.03174342891815262,-1.686511731107613,l
-0.5557625220399471,0.5495149700099958,-1.030622901026341,l
-0.6870873015010056,0.01976979223684938,-2.0537312774698275,l
-0.7090979194856268,-0.04892730600857546,-0.9014274974853338,l
-1.4382784477637753,-0.3493892120517957,-2.9297025003797885,l
-0.15676042366229642,0.2719708858321356,-1.3322531472172052,l
-0.6506050215324425,-0.2863910748459657,-2.108302407443795,l
-1.2354796967812565,-0.03478143852084635,-2.4055276990424366,l
-0.7967195513462647,-0.03874462127051433,-2.417183339063603,l
-0.20045285256925682,-0.4232879200449281,-3.0708679000394334,l
-0.5693050289783771,0.9638332359080762,-1.219765341879237,l
-0.17977948134373264,0.4822961436607749,-1.2468231540736066,l
-0.7276228410758914,0.6638910657537764,-1.2981425597601608,l
-0.6366746061014232,0.6775775291930461,-2.0574041359762076,l
-0.5496885722740228,0.4324003072011948,-0.5540720092128917,l
-0.4794741647098189,0.608255431096579,-1.6361902956116816,l
-1.0963291048158563,0.21622510124769634,-2.345121268321907,l
-0.05917108873835518,0.7188191182925951,-2.0237088719237177,l
-1.1104570414808077,-0.3276171301739635,-1.0069741394547451,l
-0.12486904417661818,0.45497607551562846,-2.295955386109519,l
-0.16785615066219423,0.05959979867331177,-1.4526781176565298,l
-0.7200688361613067,0.5158291103282507,-2.645462459167472,l
-0.7296869270431973,-0.06505472504736193,-2.121676233380255,l
-0.23564401045532712,0.0687287232521483,-2.5929172950016444,l
-0.5887117878740395,0.6299823937352201,-1.4397083263507828,l
-0.7681863172904904,0.13066722498174113,-1.832072609672868,l
-0.2751167628148643,0.3320222181208404,-2.589565243009303,l
-0.07097215453110069,0.6175983481659986,-1.693924337854319,l
-0.14240059927517754,-0.6410123738723715,-1.2991234132460898,l
-0.32029102493319245,0.41409161206860406,-2.375201778852158,l
-0.6561252210944228,-0.7282263186446545,-0.7117659754391695,l
-0.9764891160173172,0.1708715797790177,-1.45013860744519,l
-0.38741378509384417,0.45367372954777385,-2.344390955272654,l
-0.43178063049243265,-0.4165752400720598,-1.2093217888881476,l
-0.3503220766154871,-0.2690129862846867,-1.6122661541901895,l
0.042405772506286646,0.3474203888243058,-0.08882917828411196,l
0.05531958012047709,0.3905204981259159,-0.21036043950113434,l
-0.2283174416942292,0.03972950479638065,-1.2150705483716289,l
-0.2072272532361766,-0.3123176426071767,-1.8164247793125847,l
-0.3315027981229953,0.5530371611721757,-2.3342698329904636,l
-1.0524680468301302,0.44578154751950516,-1.8671274616169737,l
-0.45209560178073965,-0.26248062958660523,-0.914384733006569,l
-0.10724551779679659,0.07486058277430799,-1.0109910597475467,l
-0.8323456966377463,0.24389728150067608,-2.4059705791294212,l
-1.2045519421957072,0.026751186400334692,-1.997211532092635,l
-0.6530042670835104,-0.4399980851940654,-3.1000704031841675,l
0.006051975285858192,-0.16816070110408116,-0.5755630853286654,l
-0.634713223984871,0.4104892935650022,-0.9752689938073805,l
-0.1925751052137513,-0.7962249629345558,-0.24178990474815135,l
-0.5003585764472863,0.6615180426977322,-1.5598654787925883,l
-0.9137898765596498,0.35985082915385247,-1.1000604154872087,l
0.11970015490721733,0.07632989607457068,-0.108930329231724,l
-0.6778366375169543,0.1441250196529467,-1.0993071499035827,l
0.08425412366646677,-0.6819183304181009,-1.4855661763531842,l
1.9654432265815913,-2.2537813998533656,0.34928219956570583,a
2.1060630337102153,-1.86805249750404,-0.10231654781631343,a
2.351038114807044,-1.511697996086209,1.1841240324906812,a
0.7764169174766342,-2.7958607189915354,0.5842091422291015,a
1.4995432160077766,-3.3438591196904364,-0.45611154148090993,a
1.9220386933469535,-2.9960312254797032,-0.5566183938397041,a
1.734328030883749,-3.0241472379981453,0.08030738850154384,a
2.157240898400726,-1.7318163911526943,0.20653059219801528,a
1.9445398522267863,-2.2907130820095105,1.0447149749411357,a
2.145276949721981,-1.1645361679532211,0.5706721820413394,a
1.9813801275474503,-2.89366998376789,-0.5524047894336783,a
0.9421420615494027,-1.3997641388274178,-0.05040294773390641,a
0.3151040429087479,-2.4660494451967048,-0.21472687093425652,a
1.7897765698175305,-2.166195093556607,0.986122146619762,a
1.0497037309468196,-1.1946653662623197,-0.7608637201744839,a
1.677259686407026,-2.00974849825277,0.8948680147311924,a
1.8772344928108868,-2.637463458359626,-0.05771455158385044,a
1.6512822518061214,-1.6049029306330187,0.8875715646038377,a
2.254609452937804,-1.5158901864254513,1.2529380037388733,a
0.5145195158655428,-1.6582596693080573,0.06324031237736939,a
1.692501946084694,-2.907838682573988,0.760978166678094,a
1.9668238683740986,-2.8479638107093823,0.28358629103434013,a
2.1645188420189223,-1.4971424456706557,0.3811141135958237,a
0.7210359039201965,-1.9450781502952545,0.5033186861106145,a
1.6246004264552527,-2.762746605740913,-0.40172938130611807,a
1.9492801792057939,-2.23953917431491,-0.7999361640016298,a
2.0225362525890263,-1.5018682169642332,1.052676681010966,a
1.2540512071983374,-1.927378433121835,0.2225385609663411,a
0.7138212901023804,-0.7098342748793208,-0.18045483804186907,a
1.5575564662435717,-2.036301747824499,-0.0034447840163439277,a
0.545539768904766,-2.440184659826591,-0.8714512043602098,a
1.8184318122932612,-2.7773087880464113,1.2152983977936505,a
1.9999467634658052,-1.232874353585273,1.2155378780294053,a
2.0566297293206532,-2.7423065632898744,0.4097585036292758,a
2.2592887696305017,-2.820231959226943,0.22528772156465554,a
0.7036097017389823,-2.3347434058494057,0.8506798958587708,a
0.9733261776107416,-0.3769495580759357,-0.16169045392267672,a
0.8413581242889855,-0.6862787958290242,-0.15402799467699763,a
1.2031122225865059,-0.9375274533814381,-0.14730503724527494,a
2.618203198776873,-1.7376307154387771,-0.4079203768083903,a
1.6556584542967598,-1.1552336782835164,0.5782467956440519,a
1.639428340381303,-0.5688746915945029,0.8427299849626461,a
2.46147340681891,-0.9581635810396104,1.2714376619325893,a
0.4443927671633806,-1.5581548747213818,0.5400117374906417,a
1.8271362391811814,-1.9935185034407024,1.148286991760229,a
1.4597894326617002,-3.253867117534298,0.3210339478526376,a
1.7344038601667575,-2.198823522977808,0.7620909230586155,a
1.5906570496755763,-1.4197994241966962,0.4918935891510079,a
2.208020290224954,-2.164729709141517,0.9066974756340647,a
0.7449395807086145,-2.5920480168122215,0.7912613583752806,a
1.939810106037796,-1.9307816799318904,0.6187374038036199,a
1.9419890605983379,-2.9867932251518763,-0.35779935257239387,a
1.874737539099959,-1.53290488336103,1.0167696635231207,a
1.0983708652306763,-1.3423228111741878,-0.18447309379097165,a
1.6834195841500432,-3.4041180840081733,-0.5351945563164092,a
2.3313188496028237,-2.7442083992464816,-0.452469738010409,a
2.0998095003027277,-1.810480832511174,0.14404838641324266,a
0.9381355836981363,-0.8934521246694053,0.17267159342959967,a
1.2613249890551779,-2.0238757252344244,-0.4461896780296431,a
0.8493538738579455,-1.7107740339152209,-0.610847939330097,a
1.384632668481202,-2.2366391832024193,-0.4529702330741839,a
1.2445501074561016,-1.5862791534233467,0.8610181003685358,a
1.6719292771730407,-1.466624886175296,-0.05378901953279877,a
1.0102449945245164,-2.291805694811014,0.39016767968104576,a
1.5405660822479144,-0.7403219762606912,0.3316651000318886,a
1.777627821951845,-1.8741739272655933,0.6488592644258263,a
2.4603874703991058,-2.1471574056356286,0.5166734745372474,a
2.2176089265321863,-0.91952226565223,0.45587293551299285,a
1.293040886228229,-2.1376168232557204,0.06052481593419263,a
0.6788568086379045,-2.8094234369956905,0.9883244874446361,a
1.788899717816583,-1.9802410386227145,-0.09181007535175748,a
0.5727624642183703,-1.1533303785089848,0.055879108658218,a
1.8663849819014793,-3.296028190101107,0.9521118069671439,a
1.8751258973440825,-1.3862845392174474,0.4255673101756718,a
1.8412820883667584,-2.550101078527987,0.7622115636558203,a
2.017719233561504,-2.7478887015513056,-0.43100602140170147,a
0.5155695900666052,-2.1831156322074707,0.525258353949899,a
2.4017329740620545,-2.7911240037591134,0.20121439973165797,a
0.645601249019146,-0.22214874444253485,-0.12915221804054486,a
1.8021797662824552,-1.4671661353707226,1.0294114848412992,a
0.9768257432338087,-1.8467057505777151,1.0253783386988835,a
1.7182418742738728,-1.9590599322729219,0.3694690984142756,a
1.3451483942737998,-2.254409965418156,0.10741013371366759,a
2.21398231993594,-2.1515535838311965,-0.2843082176063527,a
2.0666609325600245,-1.5857244751100212,0.041403473266627265,a
1.7214562429112719,-2.066705164562708,0.7238803099220716,a
1.677539022588294,-1.3600344388105907,0.48499597157403507,a
0.8969927222834773,-1.8950647607234896,0.3882575740435876,a
2.010026033679285,-2.412335353475131,0.14821834818901708,a
1.9941143909671097,-1.2780897074327044,0.7105791162097603,a
2.2464622298771424,-1.8436567634254024,0.646372331298945,a
1.7986384789387806,-0.9124493629672378,0.25457233382896766,a
1.1335750233175514,-2.027804442007349,0.5381797165327787,a
1.9374384372809321,-1.506835995042654,0.2807010253715471,a
1.6282414475617017,-3.31074481565214,-0.5444036950264554,a
1.6382870835476155,-0.9266522025650995,-0.04847319318932957,a
0.8383281669183772,-1.74047558980272,-0.15234254171175812,a
1.7885552938332774,-1.8789582841160775,0.37187046744215246,a
1.8001371806614515,-2.9945442857846536,-0.6487922160943401,a
2.105794852762253,-1.5526583414345088,1.1304295412465994,a
2.3274613634613583,-3.2796430774545584,0.8061989395083874,a
1.4303762888760112,-1.2841899707319482,0.05714386530751213,a
1.1395527334678737,-1.9867618459887189,-0.21394575744323957,a
1.46648490203228,-1.8008026036132803,0.5637270666779772,a
0.937663502937665,-2.0786797165546727,0.08505407595899406,a
2.075682237249805,-2.7508735754197824,0.5086096403297454,a
0.8324091197870793,-2.268223086546456,-0.0009340008643969164,a
1.7023892588388658,-1.7289829818032363,-0.32054477584447166,a
1.6207570659740314,-0.9414121733170674,0.746804177303899,a
0.6261413687523013,-1.3780018547502528,-0.3353492760434069,a
1.2869539841049802,-1.9403611710694981,0.23992733274822758,a
2.302065794212448,-2.5037096443296334,-0.47123429706235614,a
0.6676207274196401,-1.670714666069652,-0.10789444996589743,a
1.0056113115149958,-0.3515783792157142,-0.05618634790292763,a
1.8124647512132412,-2.3083603588292028,-0.1930507283398741,a
1.9107883723017614,-2.2801491860538583,0.9935352621919805,a
1.0966823599366646,-1.078302755411306,-0.26171494826909003,a
0.9830989772745254,-2.6561945276305727,0.2910093429337942,a
1.6531653665888686,-1.863715109818247,0.8354768462046613,a
2.2383896123869316,-1.8453838548854355,-0.24407280163991626,a
1.505047179384429,-1.6232156934192306,-0.22460650158257553,a
2.0714017647210845,-1.4542156702378113,0.6115726824856148,a
2.254246053443813,-1.6484919664340754,-0.056090491817086315,a
1.6804580048300433,-2.1652526144156146,0.16618162544877058,a
1.5984772711524742,-1.280062561757491,0.17073993353123004,a
1.2500686336520757,-1.1739617498647335,-0.19569374947124743,a
1.829001236979317,-2.839975457610125,0.06154181381468181,a
1.3257141855456078,-3.0955109389242135,-0.7450396361746591,a
2.269917187873509,-1.6922373384210505,0.48362645389755965,a
2.1466532444554454,-2.6624588419586415,1.2786519376422045,a
2.0076888929621726,-0.3886665866572253,0.48708829770318474,a
0.8568497801604122,-0.9590645643329928,0.15676090569777767,a
0.9896911932578691,-1.060429751625684,-0.040993746230663874,a
1.0734538010847903,-1.6879136646165114,0.5602629197392154,a
1.485533486931784,-1.6198413461464336,0.12906815698194782,a
1.3693250098977057,-1.6710638993715643,-0.33824286116524566,a
1.6820161198033103,-2.359701263623383,0.169646959092998,a
1.638755456404462,-2.8191773328949497,-0.06968257290024293,a
1.7574049193774897,-1.5176272275167004,0.3343293408901388,a
1.1418122943145945,-2.30620077809842,-0.42122389975643826,a
0.44367264709396176,-1.7351103389121734,-0.5348158121226367,a
2.4006011053133887,-2.4037310828687053,0.782778269944908,a
1.7598682539777928,-3.1369801092004495,-1.7531621415790852,a
2.1899919705143693,-2.536446719070649,0.9411663289330019,a
0.8886872932731543,-1.5185922637075553,-1.1268307356743472,a
0.7597138091811035,-1.7074805983759274,0.37354083347228123,a
1.280440562487692,-2.119624224915567,0.6190641647040386,a
1.2568597579209941,-2.224037247082379,0.2055815225945085,a
1.8203296964828746,-0.6307436286982566,0.5137875102798499,a
1.8546237353214874,-1.7505388356094993,0.6946453638608392,a
1.3296904405753565,-2.6917868860980807,-1.0657000392083589,a
1.6717142009785269,-2.4260079215330124,1.0436698154310697,a
0.8866717978437839,-2.91939463922515,-0.8098405576343869,a
1.5209994881224078,-2.5966813152759807,0.8679124074629947,a
1.3870928226706538,-2.5263578550941785,0.8546462662099873,a
1.3049369963833852,-1.9043257193634606,0.5754649667584842,a
1.833559427917851,-3.7111029660100283,-0.927927914339388,a
1.917776508070926,-2.734710553124421,-0.05317064917682153,a
1.2728812602788533,-2.5871178613844044,1.0769603081230013,a
1.0567728349872285,-1.675300132231306,-0.24129254425850735,a
0.9639553481257006,-2.3092460980935625,0.8315235275673002,a
1.6129580920582527,-3.2534439128074806,1.4572426510708043,a
0.7973043542423411,-0.5409848642474802,-0.3203973732874427,a
0.3153192491601137,-2.4110873197923564,-0.10261655634608458,a
1.9208539388515211,-1.2656939279719281,1.5679880691451968,a
1.7781259189273422,-1.6913398741775154,0.5764322194730581,a
0.9291714383843339,-0.9448573165373488,-0.9059602161760445,a
1.9395168997272614,-2.8935137391124504,0.7385351097849157,a
2.4191724744995455,-1.115058211175112,0.6194096178131407,a
1.9472496994023971,-1.7315273721757976,0.14763131540809177,a
2.3989097688733367,-1.024104078613096,0.36821928586583275,a
0.36308063270238494,-1.202312442296694,-0.08611836672248865,a
1.3203015107618628,-2.477971704530599,0.2762392380121413,a
2.539072190517963,-2.3949910041004867,-0.6112481925849726,a
2.4173276613897614,-2.3117108432462405,-0.21340779315490893,a
1.5713347735842607,-1.4766016188607107,0.007047824347753915,a
0.5405176114964078,-1.4286011054184176,-0.48576737814819493,a
1.6341087984543172,-1.6811612608174973,0.5395969441711769,a
